,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
155,DSC05469.jpeg,21,21,21,"[['1', '2', '1', '2', '2', '2'], ['2', '3', '1', '3', '2', '1'], ['2', '2', '4', '2', '1', '1'], ['1', '1', '1']]","[{'x': 67, 'y': 42, 'x_offset': 138, 'y_offset': 197}, {'x': 292, 'y': 51, 'x_offset': 154, 'y_offset': 213}, {'x': 528, 'y': 46, 'x_offset': 135, 'y_offset': 197}, {'x': 772, 'y': 69, 'x_offset': 142, 'y_offset': 206}, {'x': 985, 'y': 101, 'x_offset': 138, 'y_offset': 204}, {'x': 1237, 'y': 92, 'x_offset': 145, 'y_offset': 204}, {'x': 49, 'y': 342, 'x_offset': 135, 'y_offset': 202}, {'x': 269, 'y': 358, 'x_offset': 147, 'y_offset': 200}, {'x': 524, 'y': 370, 'x_offset': 142, 'y_offset': 190}, {'x': 760, 'y': 395, 'x_offset': 142, 'y_offset': 195}, {'x': 1008, 'y': 406, 'x_offset': 145, 'y_offset': 209}, {'x': 1251, 'y': 379, 'x_offset': 154, 'y_offset': 197}, {'x': 15, 'y': 663, 'x_offset': 154, 'y_offset': 190}, {'x': 262, 'y': 670, 'x_offset': 145, 'y_offset': 188}, {'x': 494, 'y': 679, 'x_offset': 147, 'y_offset': 190}, {'x': 728, 'y': 707, 'x_offset': 151, 'y_offset': 197}, {'x': 985, 'y': 730, 'x_offset': 140, 'y_offset': 193}, {'x': 1231, 'y': 730, 'x_offset': 151, 'y_offset': 190}, {'x': 710, 'y': 1267, 'x_offset': 140, 'y_offset': 200}, {'x': 478, 'y': 1258, 'x_offset': 140, 'y_offset': 181}, {'x': 944, 'y': 1301, 'x_offset': 133, 'y_offset': 179}]"
286,DSC05470.jpeg,18,18,18,"[['1', '1', '2', '1', '2', '1'], ['1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '2', '1']]","[{'x': 67, 'y': 5, 'x_offset': 175, 'y_offset': 230}, {'x': 327, 'y': 22, 'x_offset': 168, 'y_offset': 230}, {'x': 541, 'y': 5, 'x_offset': 184, 'y_offset': 221}, {'x': 805, 'y': 5, 'x_offset': 168, 'y_offset': 240}, {'x': 1022, 'y': 71, 'x_offset': 178, 'y_offset': 217}, {'x': 1262, 'y': 81, 'x_offset': 181, 'y_offset': 227}, {'x': 64, 'y': 331, 'x_offset': 178, 'y_offset': 221}, {'x': 347, 'y': 351, 'x_offset': 161, 'y_offset': 227}, {'x': 561, 'y': 368, 'x_offset': 165, 'y_offset': 227}, {'x': 791, 'y': 391, 'x_offset': 175, 'y_offset': 217}, {'x': 1019, 'y': 410, 'x_offset': 175, 'y_offset': 224}, {'x': 1246, 'y': 417, 'x_offset': 175, 'y_offset': 224}, {'x': 47, 'y': 697, 'x_offset': 168, 'y_offset': 207}, {'x': 323, 'y': 722, 'x_offset': 162, 'y_offset': 207}, {'x': 562, 'y': 718, 'x_offset': 183, 'y_offset': 228}, {'x': 794, 'y': 757, 'x_offset': 176, 'y_offset': 218}, {'x': 1033, 'y': 732, 'x_offset': 179, 'y_offset': 225}, {'x': 1282, 'y': 796, 'x_offset': 169, 'y_offset': 218}]"
235,DSC05471.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1']]","[{'x': 93, 'y': 54, 'x_offset': 165, 'y_offset': 209}, {'x': 341, 'y': 68, 'x_offset': 156, 'y_offset': 202}, {'x': 548, 'y': 38, 'x_offset': 162, 'y_offset': 214}, {'x': 791, 'y': 49, 'x_offset': 149, 'y_offset': 205}, {'x': 988, 'y': 104, 'x_offset': 156, 'y_offset': 198}, {'x': 1203, 'y': 103, 'x_offset': 155, 'y_offset': 207}, {'x': 105, 'y': 356, 'x_offset': 158, 'y_offset': 198}, {'x': 359, 'y': 368, 'x_offset': 153, 'y_offset': 205}, {'x': 564, 'y': 377, 'x_offset': 146, 'y_offset': 205}, {'x': 781, 'y': 395, 'x_offset': 148, 'y_offset': 198}, {'x': 984, 'y': 412, 'x_offset': 162, 'y_offset': 205}, {'x': 1201, 'y': 410, 'x_offset': 160, 'y_offset': 207}, {'x': 82, 'y': 686, 'x_offset': 165, 'y_offset': 182}, {'x': 348, 'y': 713, 'x_offset': 148, 'y_offset': 181}, {'x': 562, 'y': 699, 'x_offset': 170, 'y_offset': 209}, {'x': 784, 'y': 735, 'x_offset': 153, 'y_offset': 193}, {'x': 1002, 'y': 716, 'x_offset': 158, 'y_offset': 196}, {'x': 1231, 'y': 765, 'x_offset': 155, 'y_offset': 202}]"
288,DSC05473.jpeg,18,18,18,"[['1', '1', '2', '1', '2', '2'], ['1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '2', '1']]","[{'x': 80, 'y': 26, 'x_offset': 207, 'y_offset': 270}, {'x': 384, 'y': 53, 'x_offset': 195, 'y_offset': 254}, {'x': 642, 'y': 30, 'x_offset': 199, 'y_offset': 262}, {'x': 927, 'y': 38, 'x_offset': 195, 'y_offset': 266}, {'x': 1177, 'y': 108, 'x_offset': 195, 'y_offset': 258}, {'x': 1420, 'y': 112, 'x_offset': 223, 'y_offset': 258}, {'x': 88, 'y': 389, 'x_offset': 199, 'y_offset': 270}, {'x': 408, 'y': 420, 'x_offset': 187, 'y_offset': 266}, {'x': 646, 'y': 440, 'x_offset': 191, 'y_offset': 254}, {'x': 924, 'y': 463, 'x_offset': 176, 'y_offset': 246}, {'x': 1166, 'y': 487, 'x_offset': 199, 'y_offset': 254}, {'x': 1424, 'y': 491, 'x_offset': 203, 'y_offset': 246}, {'x': 60, 'y': 803, 'x_offset': 195, 'y_offset': 230}, {'x': 388, 'y': 838, 'x_offset': 176, 'y_offset': 238}, {'x': 646, 'y': 827, 'x_offset': 211, 'y_offset': 262}, {'x': 916, 'y': 870, 'x_offset': 195, 'y_offset': 246}, {'x': 1181, 'y': 854, 'x_offset': 199, 'y_offset': 238}, {'x': 1451, 'y': 916, 'x_offset': 187, 'y_offset': 250}]"
215,DSC05475.jpeg,18,18,18,"[['1', '3', '3', '3', '1', '1'], ['1', '1', '1', '1', '1', '1'], ['1', '3', '3', '1', '1', '3']]","[{'x': 50, 'y': 26, 'x_offset': 183, 'y_offset': 238}, {'x': 330, 'y': 37, 'x_offset': 179, 'y_offset': 238}, {'x': 611, 'y': 48, 'x_offset': 177, 'y_offset': 236}, {'x': 902, 'y': 48, 'x_offset': 177, 'y_offset': 229}, {'x': 1158, 'y': 66, 'x_offset': 179, 'y_offset': 245}, {'x': 1431, 'y': 75, 'x_offset': 183, 'y_offset': 229}, {'x': 65, 'y': 404, 'x_offset': 185, 'y_offset': 216}, {'x': 330, 'y': 408, 'x_offset': 179, 'y_offset': 245}, {'x': 604, 'y': 439, 'x_offset': 190, 'y_offset': 232}, {'x': 888, 'y': 443, 'x_offset': 181, 'y_offset': 236}, {'x': 1153, 'y': 441, 'x_offset': 179, 'y_offset': 234}, {'x': 1376, 'y': 454, 'x_offset': 181, 'y_offset': 232}, {'x': 83, 'y': 761, 'x_offset': 179, 'y_offset': 221}, {'x': 357, 'y': 790, 'x_offset': 176, 'y_offset': 219}, {'x': 588, 'y': 828, 'x_offset': 177, 'y_offset': 223}, {'x': 875, 'y': 808, 'x_offset': 170, 'y_offset': 225}, {'x': 1138, 'y': 827, 'x_offset': 179, 'y_offset': 221}, {'x': 1378, 'y': 863, 'x_offset': 176, 'y_offset': 221}]"
338,DSC05479.jpeg,18,18,18,"[['1', '1', '1', '4', '2', '1'], ['1', '1', '2', '1', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 349, 'y': 32, 'x_offset': 178, 'y_offset': 224}, {'x': 68, 'y': 27, 'x_offset': 159, 'y_offset': 229}, {'x': 673, 'y': 34, 'x_offset': 170, 'y_offset': 234}, {'x': 975, 'y': 47, 'x_offset': 168, 'y_offset': 239}, {'x': 1235, 'y': 63, 'x_offset': 158, 'y_offset': 237}, {'x': 1528, 'y': 76, 'x_offset': 175, 'y_offset': 236}, {'x': 68, 'y': 455, 'x_offset': 187, 'y_offset': 222}, {'x': 370, 'y': 458, 'x_offset': 175, 'y_offset': 232}, {'x': 653, 'y': 473, 'x_offset': 182, 'y_offset': 231}, {'x': 952, 'y': 495, 'x_offset': 166, 'y_offset': 229}, {'x': 1208, 'y': 495, 'x_offset': 173, 'y_offset': 236}, {'x': 1493, 'y': 478, 'x_offset': 161, 'y_offset': 227}, {'x': 27, 'y': 868, 'x_offset': 188, 'y_offset': 222}, {'x': 322, 'y': 916, 'x_offset': 166, 'y_offset': 226}, {'x': 609, 'y': 885, 'x_offset': 183, 'y_offset': 232}, {'x': 908, 'y': 877, 'x_offset': 170, 'y_offset': 222}, {'x': 1179, 'y': 875, 'x_offset': 161, 'y_offset': 231}, {'x': 1471, 'y': 862, 'x_offset': 178, 'y_offset': 221}]"
111,DSC05481.jpeg,21,21,21,"[['1', '1', '2', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '2'], ['1', '1', '2']]","[{'x': 58, 'y': 36, 'x_offset': 161, 'y_offset': 198}, {'x': 361, 'y': 22, 'x_offset': 149, 'y_offset': 202}, {'x': 573, 'y': 36, 'x_offset': 145, 'y_offset': 198}, {'x': 821, 'y': 49, 'x_offset': 154, 'y_offset': 217}, {'x': 1103, 'y': 68, 'x_offset': 161, 'y_offset': 219}, {'x': 1334, 'y': 82, 'x_offset': 171, 'y_offset': 205}, {'x': 72, 'y': 371, 'x_offset': 159, 'y_offset': 198}, {'x': 320, 'y': 362, 'x_offset': 157, 'y_offset': 226}, {'x': 780, 'y': 419, 'x_offset': 152, 'y_offset': 193}, {'x': 1048, 'y': 444, 'x_offset': 166, 'y_offset': 202}, {'x': 561, 'y': 400, 'x_offset': 142, 'y_offset': 210}, {'x': 1327, 'y': 458, 'x_offset': 152, 'y_offset': 195}, {'x': 50, 'y': 721, 'x_offset': 147, 'y_offset': 212}, {'x': 282, 'y': 745, 'x_offset': 171, 'y_offset': 214}, {'x': 775, 'y': 783, 'x_offset': 173, 'y_offset': 193}, {'x': 1028, 'y': 783, 'x_offset': 169, 'y_offset': 202}, {'x': 525, 'y': 757, 'x_offset': 164, 'y_offset': 198}, {'x': 1293, 'y': 802, 'x_offset': 159, 'y_offset': 198}, {'x': 564, 'y': 1359, 'x_offset': 145, 'y_offset': 176}, {'x': 790, 'y': 1369, 'x_offset': 145, 'y_offset': 202}, {'x': 1021, 'y': 1397, 'x_offset': 157, 'y_offset': 171}]"
141,DSC05482.jpeg,21,21,21,"[['1', '1', '2', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '2'], ['1', '1', '2']]","[{'x': 30, 'y': 10, 'x_offset': 149, 'y_offset': 213}, {'x': 315, 'y': 7, 'x_offset': 154, 'y_offset': 204}, {'x': 523, 'y': 19, 'x_offset': 144, 'y_offset': 199}, {'x': 769, 'y': 34, 'x_offset': 154, 'y_offset': 206}, {'x': 1042, 'y': 52, 'x_offset': 161, 'y_offset': 204}, {'x': 1293, 'y': 55, 'x_offset': 149, 'y_offset': 208}, {'x': 42, 'y': 346, 'x_offset': 156, 'y_offset': 201}, {'x': 272, 'y': 344, 'x_offset': 163, 'y_offset': 213}, {'x': 504, 'y': 382, 'x_offset': 156, 'y_offset': 194}, {'x': 727, 'y': 389, 'x_offset': 154, 'y_offset': 197}, {'x': 994, 'y': 420, 'x_offset': 159, 'y_offset': 197}, {'x': 1257, 'y': 422, 'x_offset': 168, 'y_offset': 201}, {'x': 21, 'y': 701, 'x_offset': 142, 'y_offset': 185}, {'x': 248, 'y': 713, 'x_offset': 163, 'y_offset': 194}, {'x': 478, 'y': 725, 'x_offset': 159, 'y_offset': 189}, {'x': 734, 'y': 758, 'x_offset': 154, 'y_offset': 178}, {'x': 975, 'y': 751, 'x_offset': 163, 'y_offset': 197}, {'x': 1236, 'y': 756, 'x_offset': 147, 'y_offset': 204}, {'x': 516, 'y': 1310, 'x_offset': 154, 'y_offset': 182}, {'x': 748, 'y': 1329, 'x_offset': 142, 'y_offset': 180}, {'x': 982, 'y': 1345, 'x_offset': 140, 'y_offset': 187}]"
272,DSC05484.jpeg,21,21,21,"[['1', '1', '2', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '2'], ['1', '1', '2']]","[{'x': 51, 'y': 23, 'x_offset': 189, 'y_offset': 229}, {'x': 354, 'y': 8, 'x_offset': 184, 'y_offset': 244}, {'x': 578, 'y': 18, 'x_offset': 179, 'y_offset': 234}, {'x': 852, 'y': 23, 'x_offset': 184, 'y_offset': 254}, {'x': 1131, 'y': 43, 'x_offset': 199, 'y_offset': 249}, {'x': 1410, 'y': 48, 'x_offset': 169, 'y_offset': 249}, {'x': 71, 'y': 381, 'x_offset': 194, 'y_offset': 229}, {'x': 320, 'y': 376, 'x_offset': 194, 'y_offset': 234}, {'x': 563, 'y': 401, 'x_offset': 184, 'y_offset': 229}, {'x': 802, 'y': 406, 'x_offset': 199, 'y_offset': 229}, {'x': 1096, 'y': 436, 'x_offset': 184, 'y_offset': 239}, {'x': 1385, 'y': 446, 'x_offset': 199, 'y_offset': 224}, {'x': 51, 'y': 750, 'x_offset': 169, 'y_offset': 229}, {'x': 295, 'y': 775, 'x_offset': 199, 'y_offset': 229}, {'x': 544, 'y': 775, 'x_offset': 184, 'y_offset': 224}, {'x': 817, 'y': 795, 'x_offset': 189, 'y_offset': 229}, {'x': 1081, 'y': 795, 'x_offset': 179, 'y_offset': 234}, {'x': 1350, 'y': 805, 'x_offset': 184, 'y_offset': 234}, {'x': 588, 'y': 1397, 'x_offset': 179, 'y_offset': 219}, {'x': 837, 'y': 1427, 'x_offset': 174, 'y_offset': 204}, {'x': 1086, 'y': 1437, 'x_offset': 174, 'y_offset': 219}]"
266,DSC05485.jpeg,21,21,21,"[['1', '1', '1', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '1'], ['1', '1', '2']]","[{'x': 44, 'y': 10, 'x_offset': 173, 'y_offset': 233}, {'x': 318, 'y': -2, 'x_offset': 185, 'y_offset': 215}, {'x': 539, 'y': 10, 'x_offset': 167, 'y_offset': 221}, {'x': 784, 'y': 16, 'x_offset': 173, 'y_offset': 233}, {'x': 1065, 'y': 34, 'x_offset': 173, 'y_offset': 233}, {'x': 1304, 'y': 46, 'x_offset': 203, 'y_offset': 215}, {'x': 56, 'y': 350, 'x_offset': 179, 'y_offset': 215}, {'x': 300, 'y': 338, 'x_offset': 179, 'y_offset': 239}, {'x': 539, 'y': 368, 'x_offset': 161, 'y_offset': 221}, {'x': 748, 'y': 380, 'x_offset': 191, 'y_offset': 215}, {'x': 1017, 'y': 404, 'x_offset': 191, 'y_offset': 221}, {'x': 1304, 'y': 416, 'x_offset': 179, 'y_offset': 209}, {'x': 44, 'y': 697, 'x_offset': 167, 'y_offset': 215}, {'x': 277, 'y': 714, 'x_offset': 179, 'y_offset': 233}, {'x': 510, 'y': 726, 'x_offset': 185, 'y_offset': 215}, {'x': 766, 'y': 744, 'x_offset': 179, 'y_offset': 215}, {'x': 1011, 'y': 738, 'x_offset': 185, 'y_offset': 221}, {'x': 1262, 'y': 744, 'x_offset': 197, 'y_offset': 221}, {'x': 557, 'y': 1306, 'x_offset': 167, 'y_offset': 209}, {'x': 778, 'y': 1324, 'x_offset': 173, 'y_offset': 209}, {'x': 1017, 'y': 1330, 'x_offset': 173, 'y_offset': 221}]"
312,DSC05486.jpeg,21,21,21,"[['1', '1', '2', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '2'], ['1', '1', '2']]","[{'x': 44, 'y': 28, 'x_offset': 180, 'y_offset': 218}, {'x': 329, 'y': 19, 'x_offset': 171, 'y_offset': 205}, {'x': 533, 'y': 19, 'x_offset': 155, 'y_offset': 213}, {'x': 772, 'y': 40, 'x_offset': 171, 'y_offset': 213}, {'x': 1031, 'y': 44, 'x_offset': 180, 'y_offset': 213}, {'x': 1274, 'y': 49, 'x_offset': 176, 'y_offset': 205}, {'x': 69, 'y': 350, 'x_offset': 171, 'y_offset': 213}, {'x': 303, 'y': 354, 'x_offset': 163, 'y_offset': 209}, {'x': 529, 'y': 375, 'x_offset': 151, 'y_offset': 213}, {'x': 743, 'y': 379, 'x_offset': 163, 'y_offset': 205}, {'x': 998, 'y': 400, 'x_offset': 171, 'y_offset': 218}, {'x': 1274, 'y': 404, 'x_offset': 167, 'y_offset': 205}, {'x': 61, 'y': 689, 'x_offset': 159, 'y_offset': 218}, {'x': 283, 'y': 705, 'x_offset': 167, 'y_offset': 209}, {'x': 513, 'y': 705, 'x_offset': 159, 'y_offset': 209}, {'x': 759, 'y': 735, 'x_offset': 171, 'y_offset': 192}, {'x': 994, 'y': 722, 'x_offset': 171, 'y_offset': 209}, {'x': 1245, 'y': 739, 'x_offset': 155, 'y_offset': 197}, {'x': 563, 'y': 1270, 'x_offset': 151, 'y_offset': 201}, {'x': 789, 'y': 1295, 'x_offset': 138, 'y_offset': 197}, {'x': 1010, 'y': 1303, 'x_offset': 146, 'y_offset': 192}]"
283,DSC05487.jpeg,18,18,18,"[['1', '1', '1', '3', '1', '1'], ['1', '2', '1', '3', '1', '1'], ['1', '1', '5', '1', '1', '1']]","[{'x': 37, 'y': 25, 'x_offset': 165, 'y_offset': 186}, {'x': 270, 'y': 49, 'x_offset': 159, 'y_offset': 186}, {'x': 505, 'y': 70, 'x_offset': 174, 'y_offset': 186}, {'x': 797, 'y': 75, 'x_offset': 165, 'y_offset': 194}, {'x': 1033, 'y': 73, 'x_offset': 165, 'y_offset': 194}, {'x': 1298, 'y': 64, 'x_offset': 159, 'y_offset': 197}, {'x': 25, 'y': 341, 'x_offset': 156, 'y_offset': 189}, {'x': 267, 'y': 355, 'x_offset': 162, 'y_offset': 183}, {'x': 514, 'y': 347, 'x_offset': 165, 'y_offset': 180}, {'x': 815, 'y': 385, 'x_offset': 162, 'y_offset': 186}, {'x': 1044, 'y': 364, 'x_offset': 174, 'y_offset': 189}, {'x': 1274, 'y': 347, 'x_offset': 174, 'y_offset': 191}, {'x': 13, 'y': 615, 'x_offset': 171, 'y_offset': 194}, {'x': 264, 'y': 641, 'x_offset': 153, 'y_offset': 194}, {'x': 535, 'y': 688, 'x_offset': 156, 'y_offset': 194}, {'x': 1015, 'y': 694, 'x_offset': 168, 'y_offset': 200}, {'x': 1277, 'y': 709, 'x_offset': 159, 'y_offset': 183}, {'x': 776, 'y': 709, 'x_offset': 171, 'y_offset': 180}]"
29,DSC05488.jpeg,18,18,18,"[['1', '1', '1', '3', '1', '1'], ['1', '2', '1', '3', '1', '1'], ['1', '1', '3', '1', '1', '1']]","[{'x': 87, 'y': 40, 'x_offset': 233, 'y_offset': 256}, {'x': 392, 'y': 72, 'x_offset': 233, 'y_offset': 270}, {'x': 719, 'y': 80, 'x_offset': 221, 'y_offset': 270}, {'x': 1087, 'y': 100, 'x_offset': 240, 'y_offset': 268}, {'x': 1419, 'y': 92, 'x_offset': 213, 'y_offset': 282}, {'x': 1781, 'y': 80, 'x_offset': 199, 'y_offset': 292}, {'x': 76, 'y': 461, 'x_offset': 215, 'y_offset': 242}, {'x': 388, 'y': 461, 'x_offset': 221, 'y_offset': 274}, {'x': 737, 'y': 453, 'x_offset': 201, 'y_offset': 250}, {'x': 1129, 'y': 523, 'x_offset': 215, 'y_offset': 242}, {'x': 1429, 'y': 483, 'x_offset': 227, 'y_offset': 258}, {'x': 1719, 'y': 471, 'x_offset': 240, 'y_offset': 252}, {'x': 70, 'y': 817, 'x_offset': 219, 'y_offset': 264}, {'x': 390, 'y': 855, 'x_offset': 215, 'y_offset': 262}, {'x': 747, 'y': 907, 'x_offset': 215, 'y_offset': 256}, {'x': 1081, 'y': 934, 'x_offset': 207, 'y_offset': 244}, {'x': 1377, 'y': 930, 'x_offset': 235, 'y_offset': 248}, {'x': 1733, 'y': 932, 'x_offset': 205, 'y_offset': 258}]"
221,DSC05489.jpeg,18,18,18,"[['1', '1', '1', '3', '1', '1'], ['1', '2', '1', '3', '1', '1'], ['1', '1', '4', '1', '1', '1']]","[{'x': 55, 'y': 33, 'x_offset': 202, 'y_offset': 230}, {'x': 351, 'y': 61, 'x_offset': 211, 'y_offset': 239}, {'x': 673, 'y': 83, 'x_offset': 204, 'y_offset': 230}, {'x': 1045, 'y': 96, 'x_offset': 198, 'y_offset': 239}, {'x': 1356, 'y': 83, 'x_offset': 202, 'y_offset': 250}, {'x': 1708, 'y': 70, 'x_offset': 185, 'y_offset': 257}, {'x': 36, 'y': 439, 'x_offset': 202, 'y_offset': 220}, {'x': 344, 'y': 452, 'x_offset': 211, 'y_offset': 239}, {'x': 684, 'y': 448, 'x_offset': 194, 'y_offset': 220}, {'x': 1073, 'y': 494, 'x_offset': 202, 'y_offset': 226}, {'x': 1364, 'y': 468, 'x_offset': 207, 'y_offset': 233}, {'x': 1656, 'y': 448, 'x_offset': 217, 'y_offset': 226}, {'x': 44, 'y': 794, 'x_offset': 200, 'y_offset': 237}, {'x': 353, 'y': 822, 'x_offset': 191, 'y_offset': 250}, {'x': 708, 'y': 894, 'x_offset': 187, 'y_offset': 226}, {'x': 1021, 'y': 913, 'x_offset': 196, 'y_offset': 213}, {'x': 1332, 'y': 889, 'x_offset': 198, 'y_offset': 241}, {'x': 1666, 'y': 913, 'x_offset': 191, 'y_offset': 224}]"
23,DSC05490.jpeg,0,0,0,[],[]
30,DSC05491.jpeg,18,18,18,"[['1', '3', '1', '3', '1', '2'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 83, 'y': 19, 'x_offset': 183, 'y_offset': 256}, {'x': 411, 'y': 21, 'x_offset': 190, 'y_offset': 275}, {'x': 733, 'y': 57, 'x_offset': 181, 'y_offset': 249}, {'x': 1058, 'y': 76, 'x_offset': 201, 'y_offset': 260}, {'x': 1388, 'y': 113, 'x_offset': 185, 'y_offset': 252}, {'x': 1691, 'y': 132, 'x_offset': 192, 'y_offset': 250}, {'x': 30, 'y': 430, 'x_offset': 218, 'y_offset': 269}, {'x': 365, 'y': 456, 'x_offset': 196, 'y_offset': 258}, {'x': 657, 'y': 479, 'x_offset': 188, 'y_offset': 250}, {'x': 994, 'y': 514, 'x_offset': 183, 'y_offset': 245}, {'x': 1333, 'y': 482, 'x_offset': 190, 'y_offset': 267}, {'x': 1646, 'y': 477, 'x_offset': 185, 'y_offset': 266}, {'x': 66, 'y': 833, 'x_offset': 194, 'y_offset': 234}, {'x': 371, 'y': 851, 'x_offset': 183, 'y_offset': 250}, {'x': 653, 'y': 851, 'x_offset': 166, 'y_offset': 241}, {'x': 979, 'y': 900, 'x_offset': 190, 'y_offset': 226}, {'x': 1288, 'y': 902, 'x_offset': 188, 'y_offset': 239}, {'x': 1603, 'y': 904, 'x_offset': 190, 'y_offset': 245}]"
193,DSC05492.jpeg,18,18,18,"[['1', '3', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 77, 'y': 61, 'x_offset': 201, 'y_offset': 248}, {'x': 403, 'y': 67, 'x_offset': 205, 'y_offset': 252}, {'x': 714, 'y': 106, 'x_offset': 193, 'y_offset': 224}, {'x': 1044, 'y': 133, 'x_offset': 212, 'y_offset': 233}, {'x': 1381, 'y': 165, 'x_offset': 186, 'y_offset': 228}, {'x': 1671, 'y': 180, 'x_offset': 212, 'y_offset': 222}, {'x': 27, 'y': 484, 'x_offset': 218, 'y_offset': 237}, {'x': 371, 'y': 514, 'x_offset': 188, 'y_offset': 228}, {'x': 655, 'y': 522, 'x_offset': 186, 'y_offset': 237}, {'x': 987, 'y': 556, 'x_offset': 191, 'y_offset': 224}, {'x': 1334, 'y': 522, 'x_offset': 188, 'y_offset': 256}, {'x': 1635, 'y': 520, 'x_offset': 193, 'y_offset': 250}, {'x': 69, 'y': 886, 'x_offset': 184, 'y_offset': 218}, {'x': 363, 'y': 891, 'x_offset': 197, 'y_offset': 235}, {'x': 645, 'y': 895, 'x_offset': 171, 'y_offset': 231}, {'x': 983, 'y': 941, 'x_offset': 193, 'y_offset': 207}, {'x': 1290, 'y': 941, 'x_offset': 186, 'y_offset': 243}, {'x': 1595, 'y': 954, 'x_offset': 197, 'y_offset': 239}]"
77,DSC05493.jpeg,18,18,18,"[['1', '4', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 84, 'y': 55, 'x_offset': 243, 'y_offset': 285}, {'x': 474, 'y': 63, 'x_offset': 222, 'y_offset': 304}, {'x': 824, 'y': 99, 'x_offset': 210, 'y_offset': 273}, {'x': 1208, 'y': 126, 'x_offset': 224, 'y_offset': 269}, {'x': 1580, 'y': 168, 'x_offset': 216, 'y_offset': 266}, {'x': 1919, 'y': 177, 'x_offset': 218, 'y_offset': 258}, {'x': 40, 'y': 537, 'x_offset': 243, 'y_offset': 275}, {'x': 415, 'y': 577, 'x_offset': 229, 'y_offset': 266}, {'x': 761, 'y': 573, 'x_offset': 203, 'y_offset': 279}, {'x': 1139, 'y': 604, 'x_offset': 218, 'y_offset': 273}, {'x': 1527, 'y': 579, 'x_offset': 222, 'y_offset': 271}, {'x': 1875, 'y': 575, 'x_offset': 214, 'y_offset': 275}, {'x': 99, 'y': 995, 'x_offset': 201, 'y_offset': 258}, {'x': 422, 'y': 1005, 'x_offset': 237, 'y_offset': 273}, {'x': 751, 'y': 1014, 'x_offset': 197, 'y_offset': 260}, {'x': 1139, 'y': 1058, 'x_offset': 214, 'y_offset': 233}, {'x': 1840, 'y': 1068, 'x_offset': 212, 'y_offset': 266}, {'x': 1487, 'y': 1051, 'x_offset': 224, 'y_offset': 279}]"
113,DSC05494.jpeg,18,18,18,"[['1', '2', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 75, 'y': 46, 'x_offset': 213, 'y_offset': 263}, {'x': 426, 'y': 57, 'x_offset': 211, 'y_offset': 271}, {'x': 747, 'y': 95, 'x_offset': 205, 'y_offset': 235}, {'x': 1100, 'y': 127, 'x_offset': 225, 'y_offset': 249}, {'x': 1448, 'y': 149, 'x_offset': 205, 'y_offset': 253}, {'x': 1769, 'y': 161, 'x_offset': 211, 'y_offset': 259}, {'x': 20, 'y': 494, 'x_offset': 227, 'y_offset': 253}, {'x': 378, 'y': 516, 'x_offset': 213, 'y_offset': 261}, {'x': 685, 'y': 526, 'x_offset': 205, 'y_offset': 263}, {'x': 1038, 'y': 560, 'x_offset': 209, 'y_offset': 257}, {'x': 1391, 'y': 544, 'x_offset': 211, 'y_offset': 259}, {'x': 1719, 'y': 532, 'x_offset': 215, 'y_offset': 265}, {'x': 53, 'y': 920, 'x_offset': 199, 'y_offset': 247}, {'x': 368, 'y': 932, 'x_offset': 213, 'y_offset': 257}, {'x': 661, 'y': 928, 'x_offset': 199, 'y_offset': 259}, {'x': 1034, 'y': 970, 'x_offset': 199, 'y_offset': 237}, {'x': 1357, 'y': 986, 'x_offset': 201, 'y_offset': 257}, {'x': 1676, 'y': 996, 'x_offset': 217, 'y_offset': 253}]"
